region,year_surv,year,month,day,strata,strata_area,set,trip,vessel,nafo,stomach_id,predator_species,predator_length,shrimp_weight,pandalus_sp_weight,pandalus_borealis_weight,pandalus_montagui_weight,chionoecetes_opilio_weight,foragefish_weight,other_weight
Newfoundland,2009,2009,10,18,768,339.6,9,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,38,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,18,769,473.3,10,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,51,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,18,769,473.3,10,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,51,0,0,0,0,0,0,2.2
Newfoundland,2009,2009,10,18,769,473.3,10,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,48,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,18,769,473.3,10,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,47,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,18,770,439,11,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,66,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,18,770,439,11,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,58,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,18,770,439,11,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,47,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,18,770,439,11,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,47,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,18,770,439,12,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,63,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,19,769,473.3,16,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,61,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,19,769,473.3,16,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,66,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,19,769,473.3,16,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,47,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,19,769,473.3,16,894,39,3O,3.9894e+14,reinhardtius_hippoglossoides,45,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,22,765,425.3,1,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,48,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,22,765,425.3,1,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,53,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,22,765,425.3,1,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,54,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,22,765,425.3,1,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,49,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,22,766,493.9,2,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,51,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,22,766,493.9,2,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,40,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,22,766,493.9,2,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,45,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,22,766,493.9,2,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,50,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,23,764,360.1,5,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,50,0,0,0,0,0,0,2
Newfoundland,2009,2009,10,23,764,360.1,5,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,48,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,23,764,360.1,5,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,43,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,23,764,360.1,5,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,51,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,23,767,541.9,6,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,43,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,23,767,541.9,6,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,50,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,23,767,541.9,6,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,44,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,23,767,541.9,6,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,69,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,23,765,425.3,7,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,49,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,23,765,425.3,7,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,46,0,0,0,0,0,0,36.6
Newfoundland,2009,2009,10,23,765,425.3,7,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,55,0,0,0,0,0,0,5.4
Newfoundland,2009,2009,10,23,765,425.3,7,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,58,0,0,0,0,0,0,100.9
Newfoundland,2009,2009,10,24,766,493.9,8,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,43,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,24,766,493.9,8,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,52,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,24,766,493.9,8,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,42,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,24,766,493.9,8,895,39,3O,3.9895e+14,reinhardtius_hippoglossoides,52,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,24,760,528.2,9,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,50,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,24,760,528.2,9,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,52,13.7,0,0,0,0,0,0
Newfoundland,2009,2009,10,24,760,528.2,9,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,34,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,25,763,895.2,11,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,49,0,0,0,0,0,0,0.3
Newfoundland,2009,2009,10,25,763,895.2,11,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,49,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,25,763,895.2,11,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,43,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,25,760,528.2,13,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,42,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,25,760,528.2,13,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,52,0,0,0,0,0,134.8,0
Newfoundland,2009,2009,10,25,760,528.2,13,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,64,0,0,0,0,0,0,82.1
Newfoundland,2009,2009,10,25,760,528.2,13,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,49,0,0,0,0,0,78.7,0
Newfoundland,2009,2009,10,25,763,895.2,14,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,58,3.9,0,0,0,0,4.7,10.9
Newfoundland,2009,2009,10,25,763,895.2,14,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,44,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,25,763,895.2,14,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,46,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,25,762,727.1,15,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,51,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,25,762,727.1,15,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,50,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,26,759,435.6,17,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,49,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,26,759,435.6,17,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,50,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,26,759,435.6,17,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,53,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,26,759,435.6,17,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,49,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,26,756,363.6,18,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,55,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,26,756,363.6,18,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,50,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,26,756,363.6,18,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,48,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,26,756,363.6,18,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,44,0,0,0,0,0,0,6.8
Newfoundland,2009,2009,10,26,756,363.6,18,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,76,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,26,753,473.3,19,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,45,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,26,753,473.3,19,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,57,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,26,753,473.3,19,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,54,0,0,0,0,0,0,60.5
Newfoundland,2009,2009,10,26,753,473.3,19,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,63,0,0,0,0,0,0,0
Newfoundland,2009,2009,10,26,753,473.3,19,895,39,3N,3.9895e+14,reinhardtius_hippoglossoides,41,23.1,0,0,0,0,0,0
Newfoundland,2009,2009,11,1,738,758,20,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,45,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,1,738,758,20,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,61,0,0,0,0,0,0,71.9
Newfoundland,2009,2009,11,1,738,758,20,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,55,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,1,738,758,20,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,75,0,0,0,0,0,0,209.1
Newfoundland,2009,2009,11,2,740,905.5,21,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,85,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,740,905.5,21,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,73,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,740,905.5,21,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,45,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,740,905.5,21,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,46,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,740,905.5,21,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,55,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,737,778.6,22,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,40,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,737,778.6,22,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,38,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,737,778.6,22,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,51,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,737,778.6,22,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,60,0,0,0,0,0,0,5.6
Newfoundland,2009,2009,11,2,737,778.6,22,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,68,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,738,758,23,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,46,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,738,758,23,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,48,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,738,758,23,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,48,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,738,758,23,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,51,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,737,778.6,24,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,39,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,2,737,778.6,24,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,40,0,0,0,0,0,0,0.1
Newfoundland,2009,2009,11,2,737,778.6,24,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,56,0,0,0,0,0,0,42
Newfoundland,2009,2009,11,2,737,778.6,24,895,39,3L,3.9895e+14,reinhardtius_hippoglossoides,50,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,5,212,1910.5,1,896,39,2J,39135,hippoglossoides_platessoides,37,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,5,212,1910.5,1,896,39,2J,39136,hippoglossoides_platessoides,36,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,5,212,1910.5,1,896,39,2J,39137,hippoglossoides_platessoides,24,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,5,212,1910.5,1,896,39,2J,39138,hippoglossoides_platessoides,24,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,5,212,1910.5,1,896,39,2J,3.9896e+14,gadus_morhua,42,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,5,212,1910.5,1,896,39,2J,3.9896e+14,sebastes_mentella,25,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,5,212,1910.5,1,896,39,2J,3.9896e+14,sebastes_mentella,23,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,5,212,1910.5,1,896,39,2J,3.9896e+14,sebastes_mentella,14,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,5,212,1910.5,1,896,39,2J,3.9896e+14,sebastes_mentella,15,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,39139,hippoglossoides_platessoides,38,0,0,13.3,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,39140,hippoglossoides_platessoides,35,0,0,4.4,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,3.9896e+14,gadus_morhua,47,0,7.1,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,3.9896e+14,gadus_morhua,47,0,0,86.4,0,0,0,3.5
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,3.9896e+14,gadus_morhua,22,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,3.9896e+14,sebastes_mentella,17,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,3.9896e+14,sebastes_mentella,17,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,3.9896e+14,sebastes_mentella,11,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,3.9896e+14,sebastes_mentella,14,0,0,0,0,0,0,0.1
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,38,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,37,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,23,0,0,0,0,0,0,0.7
Newfoundland,2009,2009,11,6,213,5429.5,2,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,22,0,0,0,0,0,0,1.4
Newfoundland,2009,2009,11,6,213,5429.5,3,896,39,2J,39141,hippoglossoides_platessoides,4,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,3,896,39,2J,39142,hippoglossoides_platessoides,34,0,0,6.9,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,3,896,39,2J,39143,hippoglossoides_platessoides,22,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,3,896,39,2J,39144,hippoglossoides_platessoides,32,0,0,4.6,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,3,896,39,2J,3.9896e+14,gadus_morhua,32,0,0,2.7,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,3,896,39,2J,3.9896e+14,gadus_morhua,26,0,0,0,0,0,0,0.1
Newfoundland,2009,2009,11,6,213,5429.5,3,896,39,2J,3.9896e+14,sebastes_mentella,15,0,0,0,0,0,0,0.2
Newfoundland,2009,2009,11,6,213,5429.5,3,896,39,2J,3.9896e+14,sebastes_mentella,12,0,0,0,0,0,0,0.2
Newfoundland,2009,2009,11,6,213,5429.5,3,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,30,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,3,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,29,0,0,0,0,0,0,1
Newfoundland,2009,2009,11,6,213,5429.5,3,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,16,0,0,0,0,0,0,0.9
Newfoundland,2009,2009,11,6,213,5429.5,3,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,23,0,0,0,0,0,0,1.3
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,39145,hippoglossoides_platessoides,14,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,39146,hippoglossoides_platessoides,21,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,39147,hippoglossoides_platessoides,32,0,0,7,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,39148,hippoglossoides_platessoides,35,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,3.9896e+14,gadus_morhua,49,2.1,0,9,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,3.9896e+14,gadus_morhua,44,0,0,14.1,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,3.9896e+14,sebastes_mentella,16,0,0,0,0,0,0,0.2
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,3.9896e+14,sebastes_mentella,16,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,3.9896e+14,sebastes_mentella,14,0.6,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,40,0,6,0,0,0,0,10
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,47,0,0,11.9,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,21,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,213,5429.5,4,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,17,0,0,0,0,0,0,0.2
Newfoundland,2009,2009,11,6,224,782,5,896,39,2J,39149,hippoglossoides_platessoides,35,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,224,782,5,896,39,2J,39150,hippoglossoides_platessoides,31,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,224,782,5,896,39,2J,39151,hippoglossoides_platessoides,11,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,224,782,5,896,39,2J,39152,hippoglossoides_platessoides,11,0,0,0,0,0,0,0.1
Newfoundland,2009,2009,11,6,224,782,5,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,42,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,224,782,5,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,40,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,224,782,5,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,50,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,224,782,5,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,52,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,224,782,5,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,10,0,0,0,0,0,0,0.2
Newfoundland,2009,2009,11,6,226,689.4,6,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,47,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,226,689.4,6,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,53,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,226,689.4,6,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,58,0,0,0,0,0,0,46.3
Newfoundland,2009,2009,11,6,226,689.4,6,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,42,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,225,668.8,7,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,50,0,0,0,0,0,0,35.4
Newfoundland,2009,2009,11,6,225,668.8,7,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,61,0,0,0,0,0,0,7.9
Newfoundland,2009,2009,11,6,225,668.8,7,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,59,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,225,668.8,7,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,37,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,225,668.8,7,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,47,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,236,662,8,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,42,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,236,662,8,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,50,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,236,662,8,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,44,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,236,662,8,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,51,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,236,662,8,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,46,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,236,662,8,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,41,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,223,541.9,9,896,39,2J,39153,hippoglossoides_platessoides,44,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,223,541.9,9,896,39,2J,39154,hippoglossoides_platessoides,40,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,223,541.9,9,896,39,2J,3.9896e+14,sebastes_mentella,25,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,223,541.9,9,896,39,2J,3.9896e+14,sebastes_mentella,28,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,6,223,541.9,9,896,39,2J,3.9896e+14,sebastes_mentella,31,0,0,0,0,0,0,2
Newfoundland,2009,2009,11,6,223,541.9,9,896,39,2J,3.9896e+14,sebastes_mentella,34,0.6,0,0,0,0,0,0.2
Newfoundland,2009,2009,11,6,223,541.9,9,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,54,0,0,7.1,0,0,0,41.5
Newfoundland,2009,2009,11,6,223,541.9,9,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,49,0,0,0,0,0,0,16.7
Newfoundland,2009,2009,11,6,223,541.9,9,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,51,0,0,0,0,0,0,1.1
Newfoundland,2009,2009,11,6,223,541.9,9,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,47,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,39155,hippoglossoides_platessoides,43,0,0,0,0,0,0,16.1
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,39156,hippoglossoides_platessoides,36,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,39157,hippoglossoides_platessoides,20,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,39158,hippoglossoides_platessoides,17,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,gadus_morhua,57,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,gadus_morhua,53,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,gadus_morhua,21,0,0,0,0,0,0,0.4
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,gadus_morhua,25,0,0,1.4,0,0,0,0
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,gadus_morhua,36,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,gadus_morhua,23,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,sebastes_mentella,21,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,sebastes_mentella,15,0,0,0,0,0,0,0.6
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,sebastes_mentella,10,0,0,0,0,0,0,0.1
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,sebastes_mentella,16,0,0,0,0,0,0,0.6
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,30,0,0,0,0,0,0,1.2
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,38,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,17,0,0,0,0,0,0,1.9
Newfoundland,2009,2009,11,7,213,5429.5,10,896,39,2J,3.9896e+14,reinhardtius_hippoglossoides,21,0,0,0,0,0,0,1.2
Newfoundland,2009,2009,11,7,214,4599.5,11,896,39,2J,39159,hippoglossoides_platessoides,29,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,214,4599.5,11,896,39,2J,39160,hippoglossoides_platessoides,19,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,214,4599.5,11,896,39,2J,39161,hippoglossoides_platessoides,28,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,214,4599.5,11,896,39,2J,39162,hippoglossoides_platessoides,20,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,214,4599.5,11,896,39,2J,3.9896e+14,gadus_morhua,45,1.5,0,25.7,0,0,8.1,0
Newfoundland,2009,2009,11,7,214,4599.5,11,896,39,2J,3.9896e+14,gadus_morhua,27,0,0.7,0,0,0,0,0
Newfoundland,2009,2009,11,7,214,4599.5,11,896,39,2J,3.9896e+14,gadus_morhua,21,0,0,0,0,0,0,0
Newfoundland,2009,2009,11,7,214,4599.5,11,896,39,2J,3.9896e+14,gadus_morhua,23,0,0.9,0,0,0,0,0
Newfoundland,2009,2009,11,7,214,4599.5,11,896,39,2J,3.9896e+14,sebastes_mentella,25,0,0,0,0,0,0,0.6
Newfoundland,2009,2009,11,7,214,4599.5,11,896,39,2J,3.9896e+14,sebastes_mentella,24,0,0,0,0,0,0,0.8
Newfoundland,2009,2009,11,7,214,4599.5,11,896,39,2J,3.9896e+14,sebastes_mentella,12,0,0,0,0,0,0,0
